('AMD FX - 6300 SIX - CORE')
('AMD FX - 8300 EIGHT-CORE')
('AMD FX - 8350 EIGHT-CORE')
('AMD PHENOM 8450 TRIPLE-CORE')
('AMD PHENOM 9650 - 2.30GHz')
('AMD PHENOM II X2 550')
('AMD PHENOM II X2 555 3.20GHz')
('AMD PHENON II X4 830 2.8GHz')
('AMD RYZEN 7 2700')
('AMD RYZEN 7 PRO 5750G 3.8GHz')
('AMD SEMPROM - 1.6GHz')
('AMD SEMPROM - 2.11GHz')
('AMD SEMPROM - 2.2GHz')
('AMD SEMPROM - 2.4GHz')
('AMD SEMPROM - 2.5GHz')
('AMD SEMPROM - 2.6GHz')
('AMD SEMPROM - 2.8GHz')
('AMD SEMPROM 2600 - 1.6GHz')
('AMD SEMPROM 2800 - 1.6GHz')
('AMD SEMPROM - 3.0GHz')
('AMD SEMPROM LE 1100')
('AMD SEMPRON - 3400+')
('AMD SEMPRON 1.5')
('AMD SEMPRON 1100')
('AMD SEMPRON 140')
('AMD SEMPRON 145')
('AMD SEMPRON 3000')
('AMD SEMPRON 3400 1.80GHz')
('AMD SEMPRON 64 2800')
('AMD SEMPRON LE-1150 2.0GHz')
('AMD X2 250 3000MHZ')
('AMD X2 250 3100MHZ')
('CYRIX 6X86MX 333')
('INTEL 1.6GHz')
('INTEL 1.80GHz')
('INTEL 2 DUO E7300 2.6GHz')
('INTEL 2140 1.60GHz')
('INTEL CELERON 1.1GHz')
('INTEL CELERON 1.2GHz')
('INTEL CELERON 1.3GHz')
('INTEL CELERON 1.6GHz')
('INTEL CELERON 1.7GHz')
('INTEL CELERON 1.8GHz')
('INTEL CELERON 1000')
('INTEL CELERON 1300')
('INTEL CELERON 2.0GHz')
('INTEL CELERON 2.13GHz')
('INTEL CELERON 2.2GHz')
('INTEL CELERON 2.4')
('INTEL CELERON 2.53')
('INTEL CELERON 2.66')
('INTEL CELERON 2.8')
('INTEL CELERON 300')
('INTEL CELERON 366')
('INTEL CELERON 400')
('INTEL CELERON 420 1.6')
('INTEL CELERON 430 - 1.80GHz')
('INTEL CELERON 433')
('INTEL CELERON 466')
('INTEL CELERON 500')
('INTEL CELERON 566')
('INTEL CELERON 600')
('INTEL CELERON 723 - 1.20GHz')
('INTEL CELERON 950')
('INTEL CELERON D 2.13')
('INTEL CELERON D 2.21GHz')
('INTEL CELERON D 2.5GHz')
('INTEL CELERON D 2.66')
('INTEL CELERON D 3.6GHz')
('INTEL CELERON E1200 1.6GHz')
('INTEL CELERON E3300 - 2.50GHz')
('INTEL CELERON E3400 - 2.60GHz')
('INTEL CELERONG1610 - 2.60GHz')
('INTEL CORE 2 2.40GHz')
('INTEL CORE 2 4400 - 2.00GHz')
('INTEL CORE 2 DUO 2.20')
('INTEL CORE 2 DUO E2200 2.2GHz')
('INTEL CORE 2 DUO E4500 - 2.20GHz')
('INTEL CORE 2 DUO E4600 - 2.40GHz')
('INTEL CORE 2 DUO E6550 - 2.33GHz')
('INTEL CORE 2 DUO E6750 - 2.66GHz')
('INTEL CORE 2 DUO E7200 - 2.53GHz')
('INTEL CORE 2 DUO E7300 2.66GHz')
('INTEL CORE 2 DUO E7400 - 2.80GHz')
('INTEL CORE 2 DUO E7400 – 2.55GHz')
('INTEL CORE 2 DUO E7400 – 2.8GHz')
('INTEL CORE 2 DUO E7500 - 2.93GHz')
('INTEL CORE 2 DUO E8400 - 3.00GHz')
('INTEL CORE 2 DUO T5450 - 1.66GHz')
('INTEL CORE 2 DUO T7700 2.40GHz')
('INTEL CORE 2 QUAD Q8200 - 2.33GHz')
('INTEL CORE 2 QUAD Q8300 - 2.50GHz')
('INTEL CORE DUO B400 3.00GHz')
('INTEL CORE DUO E4500 2.200GHz')
('INTEL CORE DUO E7500 2.93GHz')
('INTEL CORE E6550 2.33GHz')
('INTEL CORE I3 - 10100 3.60GHz')
('INTEL CORE I3 - 2100 - 3.10GHz')
('INTEL CORE I3 - 3.0GHz')
('INTEL CORE I3 - 3220 - 3.30GHz')
('INTEL CORE I3 - 3240 3.40GHz')
('INTEL CORE I3 - 4160 - 3.60GHz')
('INTEL CORE I3 - 4170 - 3.70GHz')
('INTEL CORE I3 - 530 - 2.93GHz')
('INTEL CORE I3 - 540 - 3.07GHz')
('INTEL CORE I3 - 550 - 3.20GHz')
('INTEL CORE I3 - 6100U - 2.30GHz')
('INTEL CORE I3 - 7100 - 3.90GHz')
('INTEL CORE I3 - 7100U - 2.40GHz')
('INTEL CORE I3 - M 370 - 2.40GHz')
('INTEL CORE I5 - 10210 1.60GHz 2.11GHz')
('INTEL CORE I5 - 11400')
('INTEL CORE I5 - 12400 2.50GHz')
('INTEL CORE I5 - 2300 - 2.80GHz')
('INTEL CORE I5 - 2310 - 2.90GHz')
('INTEL CORE I5 - 2320 - 3.00GHz')
('INTEL CORE I5 - 2400 - 3.10GHz')
('INTEL CORE I5 - 2500 - 3.30GHz')
('INTEL CORE I5 - 2537M - 1.40GHz')
('INTEL CORE I5 - 3.20GHz')
('INTEL CORE I5 - 3330 - 3.00GHz')
('INTEL CORE I5 - 3330S - 2.70GHz')
('INTEL CORE I5 - 3470 3.20GHz')
('INTEL CORE I5 - 3470S - 2.90GHz')
('INTEL CORE I5 - 4430 - 3.00GHz')
('INTEL CORE I5 - 4440 - 3.10GHz')
('INTEL CORE I5 - 4460 - 3.20GHz')
('INTEL CORE I5 - 4460S - 2.90GHz')
('INTEL CORE I5 - 4590 - 3.30GHz')
('INTEL CORE I5 - 4690T - 2.50GHz')
('INTEL CORE I5 - 5200U - 2.20GHz')
('INTEL CORE I5 - 6400 - 2.70GHz')
('INTEL CORE I5 - 650 3.20GHz')
('INTEL CORE I5 - 7400 - 3.00GHz')
('INTEL CORE I5 - 7500 - 3.40GHz')
('INTEL CORE I5 - 760 2.80GHz')
('INTEL CORE I5 - 8400')
('INTEL CORE I5 - 9400')
('INTEL CORE I7 - 10700K 3.80GHz')
('INTEL CORE I7 - 11700')
('INTEL CORE I7 - 2600 - 3.40GHz')
('INTEL CORE I7 - 4790S - 3.20GHz')
('INTEL CORE I7 - 6700 - 3.40GHz')
('INTEL CORE I7 - 870 2.93GHz')
('INTEL CORE I7 - 9700F')
('INTEL CORE-2 DUO 2.4GHz')
('INTEL CORE-2 DUO E4500 2.2')
('INTEL CORE-2 DUO E4600')
('INTEL CORE-2 DUO E6550')
('INTEL CORE-2 DUO E7200')
('INTEL CORE-2 DUO E7500 BOX')
('INTEL CORE-2 DUO E8200 2.6')
('INTEL CORE-2 QUAD Q6600 2.40GHz')
('INTEL CORE-2 QUAD Q8200 2.33GHz')
('INTEL DUAL CORE - E2220 2.40GHz')
('INTEL DUAL CORE 1.86')
('INTEL DUAL CORE 4300 1.8')
('INTEL DUAL CORE 2.13GHz')
('INTEL DUAL CORE 2.60GHz')
('INTEL DUAL CORE 3.00GHz')
('INTEL DUAL CORE E 5300')
('INTEL PENTIUM - 2140 - 1.60GHz')
('INTEL PENTIUM DUAL 1.60GHz')
('INTEL PENTIUM DUAL 1.80GHz')
('INTEL PENTIUM DUAL 3.4GHz')
('INTEL PENTIUM DUAL CORE 1.8GHz')
('INTEL PENTIUM DUAL CORE 2.00GHz')
('INTEL PENTIUM DUAL CORE 2140')
('INTEL PENTIUM DUAL CORE E2200 2.20GHz')
('INTEL PENTIUM DUAL CORE E5200 - 2.50GHz')
('INTEL PENTIUM DUAL CORE E5300 - 2.60GHz')
('INTEL PENTIUM DUAL CORE E5700 - 3.00GHz')
('INTEL PENTIUM DUAL CORE E5800 3.20GHz')
('INTEL PENTIUM DUAL E2160 - 1.80GHz')
('INTEL PENTIUM DUAL E2180 - 2.00GHz')
('INTEL PENTIUM DUAL E2180 - 2.00GHz')
('INTEL PENTIUM DUAL E2200 - 2.20GHz')
('INTEL PENTIUM DUAL E2220Q 240GHz')
('INTEL PENTIUMG2030 - 3.00GHz')
('INTEL PENTIUMG4400 - 3.30GHz')
('INTEL PENTIUMG620 - 2.60GHz')
('INTEL PENTIUMG630 - 2.70GHz')
('INTEL PENTIUMG640 - 2.80GHz')
('INTEL PENTIUMG850 - 2.90GHz')
('INTEL PENTIUN DUAL CORE E5300 – 2.6GHz')
('INTEL PENTIUNG3420')
('INTEL QUAD CORE 2.66 XEON')
('INTEL QUAD CORE E8400')
('INTEL QUAD Q9300')
('INTEL XEON 3.2')
('INTEL XEON 5150 - 2.66GHz')
('INTEL XEON E5649 - 2.53GHz')
('INTEL XEON ES620 2.40GHz')
('INTEL XEON W-350 3.30GHz')
('INTEL XEON W-3503 - 2.40GHz')
('INTEL XEON X3220 - 2.40GHz')
('INTEL XEON X5680 - 3.33GHz')
('MACINTOSHG3 350')
('RYZEN 7 PRO 57500G')
